MAIN_ID,RA,DEC,RA_err,DEC_err,PMRA,PMRA_err,PMDEC,PMDEC_err,N_used,MAG_EXTRAPOL,m_F606W,m_F814W,m_F606W_err,m_F814W_err,BB_Lpmag,BBtemps
37394,6.03349921256724,-72.08670307777777,0.0,0.0,0.998,0.01124,-0.28864,0.01388,100,3.0130000000000035,14.917,14.173,9.9,9.9,13.847654819847005,7217859.347963073
61856,6.057057607118488,-72.07959897777776,0.0,0.0,-0.25076,0.02004,-0.62716,0.02104,14,3.0879999999999885,14.912,14.173,9.9,9.9,13.847654819847005,7217859.347963073
25060,6.10782058954144,-72.09084472222222,0.0,0.0,-0.21204,0.05136,-0.50444,0.03164,13,3.328999999999988,14.897,14.174,9.9,9.9,13.848654819847004,7217859.347963073
12606,6.027458577344622,-72.09588288888888,0.0,0.0,-0.4168,0.03928,0.96488,0.05352,16,3.799999999999997,14.872,14.18,9.9,9.9,13.854654819847005,7217859.347963073
39264,6.024613918827483,-72.08471777777777,0.0,0.0,-0.491,0.00816,-0.65808,0.01352,162,3.20300000000001,14.915,14.183,9.9,9.9,13.857654819847005,7217859.347963073
40528,6.018869974304432,-72.08155675555554,0.0,0.0,0.95148,0.00824,0.77916,0.01328,183,3.4419999999999913,14.914,14.197,9.9,9.9,13.871654819847004,7217859.347963073
40004,6.020985215163181,-72.08410641111111,0.0,0.0,-0.97416,0.0142,-0.58704,0.01004,183,3.356000000000016,14.924,14.201,9.9,9.9,13.875654819847005,7217859.347963073
7161,6.06876253049112,-72.09482792222222,0.0,0.0,0.20968,0.02044,0.53044,0.02756,12,3.273000000000012,14.937,14.208,9.9,9.9,13.882654819847005,7217859.347963073
7065,6.067982205832946,-72.10431335555555,0.0,0.0,0.01392,0.03836,-0.24688,0.03616,10,3.1390000000000065,14.947,14.209,9.9,9.9,13.883654819847004,7217859.347963073
66987,6.030843705823955,-72.08066335555556,0.0,0.0,-0.8156,0.01064,0.09368,0.00788,193,3.1700000000000177,14.946,14.21,9.9,9.9,13.884654819847006,7217859.347963073
39007,6.025166855390917,-72.08715738888888,0.0,0.0,-0.22612,0.02488,-0.36764,0.00952,98,3.4400000000000013,14.928,14.21,9.9,9.9,13.884654819847006,7217859.347963073
38154,6.030415649781379,-72.08164324444444,0.0,0.0,-0.46452,0.00648,-0.8458,0.00852,201,2.872999999999996,14.969,14.213,9.9,9.9,13.887654819847004,7217859.347963073
9348,6.050424531727838,-72.09961967777777,0.0,0.0,0.65568,0.03708,0.7028,0.04444,16,3.2959999999999763,14.944,14.216,9.9,9.9,13.890654819847004,7217859.347963073
66825,6.032516390686501,-72.07769649999999,0.0,0.0,-0.31596,0.01916,0.47836,0.01656,60,3.3319999999999865,14.948,14.222,9.9,9.9,13.896654819847004,7217859.347963073
14878,6.012289273076113,-72.10542708888889,0.0,0.0,-0.49268,0.01684,0.33372,0.0274,14,3.062000000000003,14.966,14.222,9.9,9.9,13.896654819847004,7217859.347963073
68824,6.022182652114219,-72.0807541111111,0.0,0.0,0.08736,0.00844,-0.54984,0.00832,175,3.093000000000014,14.965,14.223,9.9,9.9,13.897654819847006,7217859.347963073
67002,6.03085098103906,-72.07975896666666,0.0,0.0,-0.29924,0.00984,-0.67788,0.02,123,3.4380000000000095,14.942,14.223,9.9,9.9,13.897654819847006,7217859.347963073
66425,6.034001875987549,-72.07803444444444,0.0,0.0,-0.45028,0.0174,-0.38764,0.01736,75,3.2749999999999932,14.955,14.225,9.9,9.9,13.899654819847004,7217859.347963073
40250,6.020083909463886,-72.08273785555555,0.0,0.0,-0.0872,0.00652,-0.00608,0.00904,189,3.907000000000018,14.915,14.227,9.9,9.9,13.901654819847005,7217859.347963073
48388,5.977046629715603,-72.09252454444444,0.0,0.0,-0.28036,0.0298,0.80464,0.0298,12,3.231999999999992,14.96,14.227,9.9,9.9,13.901654819847005,7217859.347963073
33135,6.054181545164248,-72.08960301111111,0.0,0.0,-0.27896,0.04676,-0.3484,0.0424,13,3.2650000000000023,14.961,14.23,9.9,9.9,13.904654819847005,7217859.347963073
34316,6.049282188000928,-72.08315604444444,0.0,0.0,-0.00572,0.01312,-0.08508,0.01196,21,3.2969999999999846,14.961,14.232,9.9,9.9,13.906654819847004,7217859.347963073
63655,6.0474532265639604,-72.07942483333333,0.0,0.0,-0.16312,0.01472,-0.67272,0.02324,19,3.164000000000007,14.972,14.234,9.9,9.9,13.908654819847005,7217859.347963073
25929,6.1009574996176035,-72.08525787777778,0.0,0.0,0.1518,0.057,-0.53952,0.0174,13,3.133999999999997,14.974,14.234,9.9,9.9,13.908654819847005,7217859.347963073
41389,6.014571386056087,-72.08746764444444,0.0,0.0,-0.64272,0.01544,0.316,0.02128,22,3.3099999999999845,14.974,14.245,9.9,9.9,13.919654819847004,7217859.347963073
61129,6.0610427046941515,-72.07571329999999,0.0,0.0,-0.00876,0.02576,0.04792,0.02204,14,3.5979999999999865,14.958,14.248,9.9,9.9,13.922654819847004,7217859.347963073
39997,6.020692178574987,-72.08453112222222,0.0,0.0,-1.40736,0.00908,0.02016,0.0122,150,3.3029999999999937,14.983,14.253,9.9,9.9,13.927654819847005,7217859.347963073
41165,6.015756251362645,-72.08654737777778,0.0,0.0,-0.39352,0.01956,-0.27088,0.01484,54,3.588999999999995,14.965,14.254,9.9,9.9,13.928654819847004,7217859.347963073
26053,6.09980887490303,-72.08755787777777,0.0,0.0,-0.61824,0.03284,0.7316,0.01532,14,3.4320000000000075,14.984,14.262,9.9,9.9,13.936654819847005,7217859.347963073
57750,6.0839621859862945,-72.07230907777777,0.0,0.0,0.02156,0.01472,-0.10336,0.01576,14,3.1930000000000067,15.001,14.263,9.9,9.9,13.937654819847005,7217859.347963073
41203,6.015612895335729,-72.08412684444443,0.0,0.0,0.14996,0.01128,0.04032,0.01572,131,3.4149999999999974,14.999,14.275,9.9,9.9,13.949654819847005,7217859.347963073
56506,6.094060525236729,-72.0789761111111,0.0,0.0,0.45032,0.0212,-0.59924,0.02412,16,3.296999999999983,15.009,14.277,9.9,9.9,13.951654819847004,7217859.347963073
2769,6.1195378979713695,-72.09494397777777,0.0,0.0,-0.17552,0.01908,-0.21908,0.02752,12,3.493000000000009,14.997,14.278,9.9,9.9,13.952654819847005,7217859.347963073
61686,6.058315489142884,-72.07766112222221,0.0,0.0,-0.62624,0.01152,0.06136,0.01032,11,3.5390000000000104,14.995,14.279,9.9,9.9,13.953654819847005,7217859.347963073
10598,6.0406419550172155,-72.099932,0.0,0.0,-0.61556,0.0192,0.43124,0.02872,17,3.5560000000000027,14.996,14.281,9.9,9.9,13.955654819847005,7217859.347963073
61900,6.057200118478672,-72.07656498888889,0.0,0.0,1.45812,0.022,-0.259,0.06972,11,3.5279999999999916,15.0,14.283,9.9,9.9,13.957654819847004,7217859.347963073
11521,6.034712645441523,-72.10411401111111,0.0,0.0,0.4354,0.02824,0.85764,0.02828,18,3.469999999999999,15.006,14.285,9.9,9.9,13.959654819847005,7217859.347963073
41154,6.014948498161412,-72.08733333333332,0.0,0.0,0.1512,0.02156,0.09628,0.03496,28,3.651000000000005,14.995,14.286,9.9,9.9,13.960654819847004,7217859.347963073
31105,6.066547773115854,-72.09327956666665,0.0,0.0,-0.55336,0.02596,0.04488,0.02476,11,3.3959999999999866,15.012,14.286,9.9,9.9,13.960654819847004,7217859.347963073
62468,6.054103989113864,-72.08089403333332,0.0,0.0,-0.37164,0.01612,-0.15132,0.01916,21,3.4270000000000245,15.011,14.287,9.9,9.9,13.961654819847006,7217859.347963073
62772,6.051899327281489,-72.0759064111111,0.0,0.0,0.03464,0.02896,0.02788,0.0232,14,3.6099999999999763,15.002,14.29,9.9,9.9,13.964654819847004,7217859.347963073
39160,6.02478424302837,-72.09106393333333,0.0,0.0,-0.45964,0.028,-0.3432,0.03124,14,3.251000000000017,15.027,14.291,9.9,9.9,13.965654819847005,7217859.347963073
63423,6.049419375289627,-72.07841339999999,0.0,0.0,-0.18452,0.01712,1.09252,0.0134,16,3.870999999999995,14.991,14.296,9.9,9.9,13.970654819847004,7217859.347963073
27902,6.08603282703498,-72.08504734444443,0.0,0.0,-0.55976,0.02248,0.6854,0.0284,13,3.200000000000024,15.04,14.3,9.9,9.9,13.974654819847006,7217859.347963073
12649,6.0267848343050066,-72.10609934444443,0.0,0.0,-0.09652,0.025,0.46068,0.01768,18,3.5329999999999817,15.037,14.318,9.9,9.9,13.992654819847004,7217859.347963073
25733,6.102548919045491,-72.0914513111111,0.0,0.0,0.28764,0.0176,0.27108,0.03288,13,3.3229999999999915,15.051,14.318,9.9,9.9,13.992654819847004,7217859.347963073
39245,6.024186677940211,-72.08617877777777,0.0,0.0,-0.14872,0.0074,0.02236,0.0116,151,2.979999999999997,15.076,14.32,9.9,9.9,13.994654819847005,7217859.347963073
64012,6.047062606595911,-72.07150699999998,0.0,0.0,-0.19912,0.0246,0.93584,0.05704,14,3.581999999999983,15.038,14.322,9.9,9.9,13.996654819847004,7217859.347963073
47458,5.9820416228719315,-72.093249,0.0,0.0,-0.0354,0.03896,0.05524,0.02824,18,3.4049999999999763,15.053,14.325,9.9,9.9,13.999654819847004,7217859.347963073
60543,6.0651127784703,-72.07806954444445,0.0,0.0,-0.0142,0.02596,-0.69576,0.03116,16,3.616000000000021,15.04,14.326,9.9,9.9,14.000654819847005,7217859.347963073
34671,6.04682969491088,-72.08580337777776,0.0,0.0,-0.17692,0.03752,0.54484,0.0268,17,3.49799999999998,15.05,14.328,9.9,9.9,14.002654819847004,7217859.347963073
39565,6.022813352374796,-72.08168838888888,0.0,0.0,-0.3518,0.00776,-0.46316,0.00996,207,3.0220000000000073,15.086,14.332,9.9,9.9,14.006654819847006,7217859.347963073
63766,6.047712746090621,-72.07195197777777,0.0,0.0,0.12352,0.02476,-0.1672,0.03352,16,3.457000000000006,15.057,14.332,9.9,9.9,14.006654819847006,7217859.347963073
41357,6.014239523097195,-72.08909551111111,0.0,0.0,-0.15856,0.02188,0.53328,0.02272,23,3.324,15.068,14.334,9.9,9.9,14.008654819847004,7217859.347963073
6471,6.074416507452992,-72.10133715555554,0.0,0.0,0.5316,0.02084,0.32472,0.03184,10,3.460000000000006,15.06,14.335,9.9,9.9,14.009654819847006,7217859.347963073
54784,6.1110157034714,-72.07461562222221,0.0,0.0,0.0588,0.0296,0.127,0.05352,8,3.387999999999993,15.068,14.338,9.9,9.9,14.012654819847004,7217859.347963073
38275,6.02869874914925,-72.08625489999999,0.0,0.0,0.54984,0.00788,0.34548,0.00768,139,3.1499999999999932,15.086,14.34,9.9,9.9,14.014654819847005,7217859.347963073
41916,6.012035553009985,-72.08416438888888,0.0,0.0,-0.87364,0.01864,-0.06024,0.01832,37,3.6609999999999765,15.053,14.341,9.9,9.9,14.015654819847004,7217859.347963073
67724,6.027438943218757,-72.07822838888887,0.0,0.0,-0.36316,0.02704,-1.32404,0.02428,77,3.408000000000012,15.072,14.343,9.9,9.9,14.017654819847005,7217859.347963073
26231,6.09894427009099,-72.08437197777778,0.0,0.0,0.21332,0.03244,0.39068,0.04452,18,3.513000000000007,15.065,14.343,9.9,9.9,14.017654819847005,7217859.347963073
5461,6.08381386076081,-72.09729899999999,0.0,0.0,0.42396,0.02384,-0.595,0.03848,14,3.663000000000004,15.055,14.343,9.9,9.9,14.017654819847005,7217859.347963073
31705,6.062696728150381,-72.09270075555554,0.0,0.0,-1.00132,0.0318,-0.15732,0.0348,13,3.2739999999999796,15.082,14.344,9.9,9.9,14.018654819847004,7217859.347963073
6952,6.06899191691365,-72.1015784111111,0.0,0.0,0.11036,0.0356,0.45472,0.0474,8,3.5190000000000072,15.071,14.349,9.9,9.9,14.023654819847005,7217859.347963073
6209,6.076271469930504,-72.10396879999999,0.0,0.0,-0.27984,0.02336,0.56904,0.02904,12,3.616999999999983,15.073,14.357,9.9,9.9,14.031654819847004,7217859.347963073
67505,6.028473674662433,-72.07858732222222,0.0,0.0,0.7848,0.0214,-1.87704,0.01156,91,3.408000000000021,15.088,14.358,9.9,9.9,14.032654819847005,7217859.347963073
42486,6.00810386312819,-72.08859305555555,0.0,0.0,0.15936,0.01652,0.14548,0.02724,23,3.648000000000021,15.072,14.358,9.9,9.9,14.032654819847005,7217859.347963073
58993,6.075423631158398,-72.0743344,0.0,0.0,0.46988,0.02852,-0.02308,0.03264,14,3.427000000000012,15.091,14.362,9.9,9.9,14.036654819847005,7217859.347963073
65253,6.040909198337835,-72.07185014444444,0.0,0.0,0.16584,0.02248,0.68688,0.02732,16,3.5230000000000157,15.091,14.368,9.9,9.9,14.042654819847005,7217859.347963073
43426,6.003827883120786,-72.08847487777777,0.0,0.0,0.3604,0.02312,0.89756,0.02512,16,3.407000000000002,15.103,14.372,9.9,9.9,14.046654819847005,7217859.347963073
34539,6.048297938786623,-72.08235948888888,0.0,0.0,-0.06136,0.0092,0.10864,0.01784,31,3.5139999999999976,15.098,14.374,9.9,9.9,14.048654819847005,7217859.347963073
9403,6.050589853271845,-72.09525667777777,0.0,0.0,0.18964,0.02824,0.51088,0.01348,18,3.532000000000016,15.1,14.377,9.9,9.9,14.051654819847005,7217859.347963073
9852,6.047333621973962,-72.095789,0.0,0.0,0.18472,0.01476,1.0988,0.0246,18,3.731999999999987,15.092,14.382,9.9,9.9,14.056654819847004,7217859.347963073
10267,6.043117072736814,-72.10004258888888,0.0,0.0,-0.51568,0.02176,0.5382,0.02512,18,3.537999999999988,15.106,14.383,9.9,9.9,14.057654819847004,7217859.347963073
33532,6.05302242893854,-72.08995555555555,0.0,0.0,0.1778,0.03156,-0.02836,0.02276,16,3.5239999999999974,15.108,14.384,9.9,9.9,14.058654819847005,7217859.347963073
45261,5.9951561099336885,-72.09136746666665,0.0,0.0,-0.96864,0.03104,0.657,0.0294,15,3.328999999999999,15.121,14.384,9.9,9.9,14.058654819847005,7217859.347963073
14296,6.01682003878003,-72.09595396666666,0.0,0.0,-0.45196,0.01148,-0.16328,0.02256,18,3.6449999999999836,15.101,14.385,9.9,9.9,14.059654819847005,7217859.347963073
36036,6.039541227430272,-72.08155763333332,0.0,0.0,-0.05256,0.00988,-0.17576,0.0066,125,3.6339999999999915,15.106,14.389,9.9,9.9,14.063654819847004,7217859.347963073
40976,6.016140304534868,-72.08309878888888,0.0,0.0,0.61072,0.00844,1.07044,0.00924,166,3.785000000000016,15.097,14.39,9.9,9.9,14.064654819847005,7217859.347963073
39774,6.022238251731523,-72.08437148888889,0.0,0.0,-0.28032,0.00852,-0.16944,0.00648,185,3.8839999999999915,15.1,14.399,9.9,9.9,14.073654819847004,7217859.347963073
39331,6.024106974844495,-72.08108355555555,0.0,0.0,0.45752,0.00752,-0.0364,0.007,212,3.3760000000000083,15.136,14.401,9.9,9.9,14.075654819847005,7217859.347963073
43328,6.004067991401264,-72.09349394444443,0.0,0.0,0.06464,0.01452,-0.35996,0.02196,16,3.347999999999999,15.14,14.403,9.9,9.9,14.077654819847005,7217859.347963073
55359,6.104868574842645,-72.07640076666665,0.0,0.0,-0.05692,0.04416,0.6572,0.04932,7,3.5290000000000052,15.129,14.404,9.9,9.9,14.078654819847005,7217859.347963073
65917,6.03776779798167,-72.072813,0.0,0.0,-0.06008,0.05792,0.15616,0.03944,16,3.967000000000004,15.103,14.407,9.9,9.9,14.081654819847005,7217859.347963073
34131,6.0500961867853436,-72.08138587777776,0.0,0.0,-0.08892,0.00992,1.197,0.01148,19,3.3679999999999897,15.144,14.408,9.9,9.9,14.082654819847004,7217859.347963073
34464,6.047657543974145,-72.08775472222221,0.0,0.0,0.89788,0.01696,-0.91,0.02724,22,3.475000000000012,15.139,14.41,9.9,9.9,14.084654819847005,7217859.347963073
35441,6.042431287551682,-72.08923133333333,0.0,0.0,-0.80572,0.01132,0.41844,0.01484,19,3.3699999999999903,15.146,14.41,9.9,9.9,14.084654819847005,7217859.347963073
37826,6.030952916829634,-72.08563018888889,0.0,0.0,-0.45972,0.00812,-1.30592,0.00952,148,3.3449999999999793,15.153,14.415,9.9,9.9,14.089654819847004,7217859.347963073
41469,6.014142333931648,-72.08348199999999,0.0,0.0,-0.05476,0.00968,-0.31572,0.01248,129,3.496000000000004,15.144,14.416,9.9,9.9,14.090654819847005,7217859.347963073
62222,6.055655135662857,-72.07035809999999,0.0,0.0,0.18384,0.02572,-0.36884,0.03108,16,3.705999999999994,15.13,14.416,9.9,9.9,14.090654819847005,7217859.347963073
62430,6.055199183898744,-72.07027753333332,0.0,0.0,-0.22356,0.02384,-0.0134,0.0218,16,3.743000000000004,15.135,14.423,9.9,9.9,14.097654819847005,7217859.347963073
42179,6.0090816856941585,-72.09440137777777,0.0,0.0,0.30084,0.01032,0.50036,0.02492,18,3.3299999999999965,15.17,14.43,9.9,9.9,14.104654819847005,7217859.347963073
9041,6.05226537492383,-72.10031577777778,0.0,0.0,-0.4326,0.04,0.57764,0.01872,12,3.6930000000000103,15.149,14.433,9.9,9.9,14.107654819847005,7217859.347963073
33044,6.055325344692337,-72.08193653333333,0.0,0.0,0.37032,0.02736,-0.56988,0.02304,16,3.273999999999976,15.178,14.434,9.9,9.9,14.108654819847004,7217859.347963073
9065,6.052325312365971,-72.09729043333333,0.0,0.0,0.57264,0.04936,-0.26808,0.0386,18,3.828999999999988,15.141,14.434,9.9,9.9,14.108654819847004,7217859.347963073
33955,6.050649209091395,-72.0915781111111,0.0,0.0,1.0818,0.04484,0.20432,0.0354,16,3.7130000000000027,15.153,14.438,9.9,9.9,14.112654819847005,7217859.347963073
39922,6.021055602869727,-72.0888152111111,0.0,0.0,-0.59352,0.01116,0.33884,0.01116,23,3.2949999999999946,15.183,14.44,9.9,9.9,14.114654819847004,7217859.347963073
39052,6.025583644785061,-72.08464418888889,0.0,0.0,0.7874,0.00756,-0.24692,0.00816,200,4.332999999999981,15.117,14.443,9.9,9.9,14.117654819847004,7217859.347963073
17570,5.993745788006192,-72.09685974444444,0.0,0.0,-0.57696,0.03008,0.12608,0.0232,18,3.810000000000006,15.154,14.445,9.9,9.9,14.119654819847005,7217859.347963073
29518,6.0746670146719675,-72.09306647777777,0.0,0.0,-0.34296,0.02404,0.35236,0.02584,14,4.324999999999989,15.125,14.45,9.9,9.9,14.124654819847004,7217859.347963073
34226,6.049138638847296,-72.08834325555554,0.0,0.0,-0.0354,0.02488,0.84896,0.02924,16,3.7260000000000026,15.166,14.451,9.9,9.9,14.125654819847005,7217859.347963073
39014,6.025453551987871,-72.08680797777777,0.0,0.0,-0.56016,0.00908,0.06352,0.01352,123,3.801999999999987,15.162,14.452,9.9,9.9,14.126654819847005,7217859.347963073
10285,6.0430029627733495,-72.098388,0.0,0.0,-0.2166,0.02408,-0.4864,0.02768,18,3.9390000000000196,15.155,14.454,9.9,9.9,14.128654819847005,7217859.347963073
56517,6.094269380726288,-72.07780786666666,0.0,0.0,0.04588,0.01268,-0.00236,0.0152,12,3.4920000000000027,15.188,14.457,9.9,9.9,14.131654819847006,7217859.347963073
39055,6.025819833016917,-72.08427554444444,0.0,0.0,-0.27108,0.00956,-1.46072,0.01184,212,3.673000000000009,15.177,14.458,9.9,9.9,14.132654819847005,7217859.347963073
36183,6.0392928103154375,-72.08701394444444,0.0,0.0,0.74896,0.01312,0.55384,0.01908,36,3.462999999999992,15.191,14.458,9.9,9.9,14.132654819847005,7217859.347963073
11899,6.032085436553554,-72.10000447777777,0.0,0.0,0.06148,0.02056,-1.23036,0.04132,18,3.824000000000005,15.168,14.459,9.9,9.9,14.133654819847004,7217859.347963073
30315,6.070033907200095,-72.09327657777777,0.0,0.0,-0.39,0.03388,-0.014,0.02004,13,3.496000000000002,15.192,14.461,9.9,9.9,14.135654819847005,7217859.347963073
34132,6.050398648914689,-72.08154056666666,0.0,0.0,-0.80764,0.0956,0.10068,0.04948,23,4.157000000000009,15.149,14.462,9.9,9.9,14.136654819847005,7217859.347963073
54824,6.110365007781861,-72.07804485555555,0.0,0.0,-0.04916,0.0318,-0.26744,0.04656,9,3.602999999999996,15.187,14.463,9.9,9.9,14.137654819847004,7217859.347963073
38149,6.030414427652933,-72.08216452222221,0.0,0.0,-0.29784,0.00712,-0.46788,0.00664,212,3.7390000000000025,15.179,14.464,9.9,9.9,14.138654819847005,7217859.347963073
29110,6.078853354734865,-72.08128401111111,0.0,0.0,0.8892,0.014,-0.58904,0.02012,16,3.694000000000001,15.182,14.464,9.9,9.9,14.138654819847005,7217859.347963073
39078,6.025236754560199,-72.08201786666666,0.0,0.0,-0.18288,0.0138,0.03604,0.00808,228,3.939,15.171,14.469,9.9,9.9,14.143654819847004,7217859.347963073
39198,6.024639796672528,-72.08899853333332,0.0,0.0,0.02912,0.02224,0.45912,0.01948,30,4.015000000000013,15.167,14.47,9.9,9.9,14.144654819847005,7217859.347963073
56154,6.097901296615522,-72.07651567777776,0.0,0.0,0.13952,0.01924,-0.49692,0.01944,15,3.8059999999999956,15.182,14.471,9.9,9.9,14.145654819847005,7217859.347963073
41052,6.014744357388721,-72.0925709,0.0,0.0,-0.66292,0.03104,-0.62464,0.01924,18,3.7839999999999847,15.192,14.479,9.9,9.9,14.153654819847004,7217859.347963073
40105,6.019846632368425,-72.09065853333333,0.0,0.0,0.37016,0.02344,0.02124,0.02456,15,3.833999999999987,15.194,14.484,9.9,9.9,14.158654819847005,7217859.347963073
30275,6.071529635841068,-72.08269552222221,0.0,0.0,0.24572,0.05188,-0.16424,0.02564,16,3.773999999999994,15.198,14.484,9.9,9.9,14.158654819847005,7217859.347963073
37026,6.035462104353398,-72.08118294444444,0.0,0.0,0.06036,0.01208,0.2146,0.01408,167,3.7790000000000212,15.203,14.489,9.9,9.9,14.163654819847006,7217859.347963073
36572,6.03648641036666,-72.09294943333333,0.0,0.0,0.30652,0.0118,0.01664,0.01436,13,3.7099999999999813,15.214,14.495,9.9,9.9,14.169654819847004,7217859.347963073
66583,6.033412999851669,-72.08054617777778,0.0,0.0,0.09504,0.00696,0.80132,0.00756,196,3.3570000000000224,15.245,14.502,9.9,9.9,14.176654819847005,7217859.347963073
28466,6.083116287518848,-72.08158747777776,0.0,0.0,-0.94788,0.02164,0.70564,0.02252,16,3.8140000000000125,15.222,14.509,9.9,9.9,14.183654819847005,7217859.347963073
36869,6.035262119979758,-72.08861338888887,0.0,0.0,0.11156,0.012,-0.30488,0.01956,33,3.8609999999999864,15.221,14.511,9.9,9.9,14.185654819847004,7217859.347963073
54939,6.108772953634754,-72.07470024444443,0.0,0.0,-0.92112,0.0622,0.06688,0.03504,9,3.53300000000001,15.245,14.513,9.9,9.9,14.187654819847005,7217859.347963073
34466,6.0484231062972365,-72.08775663333333,0.0,0.0,0.37248,0.01588,0.1784,0.01624,25,3.9689999999999817,15.217,14.514,9.9,9.9,14.188654819847004,7217859.347963073
36198,6.038403489164101,-72.08629283333332,0.0,0.0,0.5902,0.03288,-0.70592,0.01912,94,3.431999999999988,15.256,14.517,9.9,9.9,14.191654819847004,7217859.347963073
40430,6.01863825981511,-72.08624307777778,0.0,0.0,0.25996,0.0098,-0.53776,0.00928,89,3.8860000000000063,15.23,14.521,9.9,9.9,14.195654819847006,7217859.347963073
12022,6.030748404460752,-72.1027836,0.0,0.0,0.13276,0.02152,0.22708,0.01596,18,3.737000000000009,15.241,14.522,9.9,9.9,14.196654819847005,7217859.347963073
6612,6.072742112356415,-72.0998074111111,0.0,0.0,-0.20796,0.07552,0.3608,0.02244,13,3.8769999999999865,15.237,14.527,9.9,9.9,14.201654819847004,7217859.347963073
42921,6.006065673621642,-72.08954964444443,0.0,0.0,0.155,0.01092,-0.20276,0.02096,16,4.022999999999993,15.239,14.538,9.9,9.9,14.212654819847005,7217859.347963073
62757,6.052756512774362,-72.0770017222222,0.0,0.0,0.08388,0.0162,0.84924,0.017,16,4.008000000000001,15.24,14.538,9.9,9.9,14.212654819847005,7217859.347963073
29880,6.073887069723862,-72.08178112222221,0.0,0.0,-0.96952,0.02496,-0.95276,0.01524,16,3.7410000000000174,15.261,14.541,9.9,9.9,14.215654819847005,7217859.347963073
65775,6.038005316961046,-72.08067076666666,0.0,0.0,0.8114,0.01316,0.16472,0.01244,73,3.921999999999997,15.25,14.542,9.9,9.9,14.216654819847005,7217859.347963073
12839,6.02541175702905,-72.10334252222222,0.0,0.0,0.03136,0.03568,0.12664,0.01512,17,3.878999999999996,15.255,14.544,9.9,9.9,14.218654819847005,7217859.347963073
39102,6.0253502193343635,-72.0810404111111,0.0,0.0,0.1344,0.00824,-1.1344,0.00756,238,3.5380000000000003,15.282,14.548,9.9,9.9,14.222654819847005,7217859.347963073
40343,6.018420997269482,-72.09140103333333,0.0,0.0,0.08224,0.03596,0.2852,0.03636,16,3.648000000000023,15.28,14.553,9.9,9.9,14.227654819847006,7217859.347963073
27687,6.0872774336639734,-72.0899609,0.0,0.0,0.14248,0.03144,-0.27652,0.02624,15,3.738000000000026,15.274,14.553,9.9,9.9,14.227654819847006,7217859.347963073
5846,6.079459300879989,-72.10275709999999,0.0,0.0,0.3388,0.0296,-0.05512,0.01104,9,3.940999999999997,15.269,14.561,9.9,9.9,14.235654819847005,7217859.347963073
62228,6.055724477042797,-72.06996416666667,0.0,0.0,-0.20764,0.02332,0.05084,0.03668,16,3.9419999999999966,15.27,14.562,9.9,9.9,14.236654819847004,7217859.347963073
39776,6.02215281244076,-72.08413702222221,0.0,0.0,-0.50996,0.00828,0.17076,0.00828,219,3.869999999999985,15.278,14.565,9.9,9.9,14.239654819847004,7217859.347963073
12259,6.029859860408385,-72.09679787777777,0.0,0.0,0.00736,0.03016,0.7382,0.03844,18,3.7799999999999816,15.284,14.565,9.9,9.9,14.239654819847004,7217859.347963073
45532,5.9942406987559,-72.0892167222222,0.0,0.0,0.23228,0.03052,-0.21996,0.01624,18,3.7079999999999966,15.292,14.568,9.9,9.9,14.242654819847004,7217859.347963073
7003,6.06975438525096,-72.0980658111111,0.0,0.0,0.40428,0.04704,0.3318,0.03232,14,4.009000000000018,15.273,14.569,9.9,9.9,14.243654819847006,7217859.347963073
25878,6.101491310156674,-72.08984808888889,0.0,0.0,-0.48816,0.03252,-0.6946,0.01584,13,3.8960000000000043,15.288,14.576,9.9,9.9,14.250654819847005,7217859.347963073
28991,6.078451049293908,-72.09089441111111,0.0,0.0,0.28016,0.02636,0.02928,0.01504,16,4.154999999999996,15.275,14.58,9.9,9.9,14.254654819847005,7217859.347963073
4457,6.095382619120071,-72.09788592222222,0.0,0.0,0.90348,0.01284,0.48128,0.02768,13,3.949000000000005,15.293,14.584,9.9,9.9,14.258654819847004,7217859.347963073
33491,6.0527568304075245,-72.0928197111111,0.0,0.0,0.02888,0.02148,-0.31488,0.02544,7,3.8769999999999936,15.301,14.587,9.9,9.9,14.261654819847005,7217859.347963073
37741,6.031447164287344,-72.09223159999999,0.0,0.0,-0.32764,0.01712,-0.15552,0.02412,13,3.9849999999999888,15.297,14.59,9.9,9.9,14.264654819847005,7217859.347963073
30954,6.067179387791946,-72.0893649111111,0.0,0.0,-0.52928,0.02036,0.23524,0.02552,16,3.760000000000007,15.312,14.59,9.9,9.9,14.264654819847005,7217859.347963073
41498,6.013720968365741,-72.08223682222221,0.0,0.0,0.115,0.01648,0.17728,0.04576,98,3.926999999999996,15.303,14.592,9.9,9.9,14.266654819847005,7217859.347963073
20283,5.97341866185504,-72.09726243333333,0.0,0.0,-0.63084,0.0292,-0.4128,0.02856,13,3.972999999999997,15.301,14.593,9.9,9.9,14.267654819847005,7217859.347963073
3033,6.114890483582408,-72.09870884444443,0.0,0.0,-0.37344,0.03268,0.55564,0.0214,12,3.6879999999999953,15.32,14.593,9.9,9.9,14.267654819847005,7217859.347963073
45250,5.994694165670184,-72.09266212222221,0.0,0.0,-0.34208,0.02528,0.57732,0.02684,18,3.9170000000000034,15.309,14.597,9.9,9.9,14.271654819847004,7217859.347963073
