#catalog from bellini for vosa (part ifile) 
41499 6.0252442763888885 -72.07995233333332 --- --- Paranal/NACO.Lp 3.0740000000000016 14.000714267493642 nofit Av:0.0/3.0
36597 6.025065141944444 -72.08016998888888 --- --- HST/ACS_WFC.F606W_77 13.827 9.9 --- Av:0.0/3.0
36597 6.025065141944444 -72.08016998888888 --- --- HST/ACS_WFC.F814W_77 13.127 9.9 --- Av:0.0/3.0
36597 6.025065141944444 -72.08016998888888 --- --- Paranal/NACO.Lp 2.6270000000000113 14.000714267493642 nofit Av:0.0/3.0
39758 6.0251848669444446 -72.08002255722222 --- --- HST/ACS_WFC.F606W_77 13.818 9.9 --- Av:0.0/3.0
39758 6.0251848669444446 -72.08002255722222 --- --- HST/ACS_WFC.F814W_77 13.128 9.9 --- Av:0.0/3.0
39758 6.0251848669444446 -72.08002255722222 --- --- Paranal/NACO.Lp 2.7780000000000076 14.000714267493642 nofit Av:0.0/3.0
41677 6.025249371944444 -72.08005014805555 --- --- HST/ACS_WFC.F606W_77 13.798 9.9 --- Av:0.0/3.0
41677 6.025249371944444 -72.08005014805555 --- --- HST/ACS_WFC.F814W_77 13.13 9.9 --- Av:0.0/3.0
41677 6.025249371944444 -72.08005014805555 --- --- Paranal/NACO.Lp 3.110000000000012 14.000714267493642 nofit Av:0.0/3.0
36002 6.025042442777777 -72.07999299472222 --- --- HST/ACS_WFC.F606W_77 13.816 9.9 --- Av:0.0/3.0
36002 6.025042442777777 -72.07999299472222 --- --- HST/ACS_WFC.F814W_77 13.13 9.9 --- Av:0.0/3.0
36002 6.025042442777777 -72.07999299472222 --- --- Paranal/NACO.Lp 2.8400000000000016 14.000714267493642 nofit Av:0.0/3.0
40288 6.025197347222222 -72.07992276833332 --- --- HST/ACS_WFC.F606W_77 13.82 9.9 --- Av:0.0/3.0
40288 6.025197347222222 -72.07992276833332 --- --- HST/ACS_WFC.F814W_77 13.13 9.9 --- Av:0.0/3.0
40288 6.025197347222222 -72.07992276833332 --- --- Paranal/NACO.Lp 2.7800000000000082 14.000714267493642 nofit Av:0.0/3.0
39988 6.025190045833333 -72.08003327666665 --- --- HST/ACS_WFC.F606W_77 13.823 9.9 --- Av:0.0/3.0
39988 6.025190045833333 -72.08003327666665 --- --- HST/ACS_WFC.F814W_77 13.134 9.9 --- Av:0.0/3.0
39988 6.025190045833333 -72.08003327666665 --- --- Paranal/NACO.Lp 2.7989999999999995 14.000714267493642 nofit Av:0.0/3.0
35045 6.025005925277777 -72.08009171111111 --- --- HST/ACS_WFC.F606W_77 13.829 9.9 --- Av:0.0/3.0
35045 6.025005925277777 -72.08009171111111 --- --- HST/ACS_WFC.F814W_77 13.134 9.9 --- Av:0.0/3.0
35045 6.025005925277777 -72.08009171111111 --- --- Paranal/NACO.Lp 2.708999999999996 14.000714267493642 nofit Av:0.0/3.0
43221 6.025312805555556 -72.08005470333333 --- --- HST/ACS_WFC.F606W_77 13.834 9.9 --- Av:0.0/3.0
43221 6.025312805555556 -72.08005470333333 --- --- HST/ACS_WFC.F814W_77 13.134 9.9 --- Av:0.0/3.0
43221 6.025312805555556 -72.08005470333333 --- --- Paranal/NACO.Lp 2.634000000000011 14.000714267493642 nofit Av:0.0/3.0
66229 6.025078596388889 -72.07988881138888 --- --- HST/ACS_WFC.F606W_77 13.828 9.9 --- Av:0.0/3.0
66229 6.025078596388889 -72.07988881138888 --- --- HST/ACS_WFC.F814W_77 13.135 9.9 --- Av:0.0/3.0
66229 6.025078596388889 -72.07988881138888 --- --- Paranal/NACO.Lp 2.7400000000000055 14.000714267493642 nofit Av:0.0/3.0
43719 6.0253313819444445 -72.08003420472221 --- --- HST/ACS_WFC.F606W_77 13.924 9.9 --- Av:0.0/3.0
43719 6.0253313819444445 -72.08003420472221 --- --- HST/ACS_WFC.F814W_77 13.137 9.9 --- Av:0.0/3.0
43719 6.0253313819444445 -72.08003420472221 --- --- Paranal/NACO.Lp 1.332000000000015 14.000714267493642 nofit Av:0.0/3.0
67239 6.0251227499999995 -72.0798895772222 --- --- HST/ACS_WFC.F606W_77 13.855 9.9 --- Av:0.0/3.0
